#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:m_16s_mafft_nexus_2" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:m_16s_mafft_nexus_2" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:m_16s_mafft_nexus_2" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.m_16s_mafft_nexus_2" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:m_16s_mafft_nexus_2" name="distribution" x="@birthRate.t:m_16s_mafft_nexus_2">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.13" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.14" name="beta" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateACPrior.s:m_16s_mafft_nexus_2" name="distribution">
#            <parameter id="rateAC.s:m_16s_mafft_nexus_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:m_16s_mafft_nexus_2" name="distribution">
#            <parameter id="rateAG.s:m_16s_mafft_nexus_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:m_16s_mafft_nexus_2" name="distribution">
#            <parameter id="rateAT.s:m_16s_mafft_nexus_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:m_16s_mafft_nexus_2" name="distribution">
#            <parameter id="rateCG.s:m_16s_mafft_nexus_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:m_16s_mafft_nexus_2" name="distribution">
#            <parameter id="rateGT.s:m_16s_mafft_nexus_2" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.core.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@m_16s_mafft_nexus_2" id="treeLikelihood.m_16s_mafft_nexus_2" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:m_16s_mafft_nexus_2">
#            <siteModel id="SiteModel.s:m_16s_mafft_nexus_2" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:m_16s_mafft_nexus_2" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:m_16s_mafft_nexus_2" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:m_16s_mafft_nexus_2" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:m_16s_mafft_nexus_2" rateAC="@rateAC.s:m_16s_mafft_nexus_2" rateAG="@rateAG.s:m_16s_mafft_nexus_2" rateAT="@rateAT.s:m_16s_mafft_nexus_2" rateCG="@rateCG.s:m_16s_mafft_nexus_2" rateGT="@rateGT.s:m_16s_mafft_nexus_2" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:m_16s_mafft_nexus_2" lower="0.0" name="rateCT" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                    <frequencies data="@m_16s_mafft_nexus_2" id="empiricalFreqs.s:m_16s_mafft_nexus_2" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:m_16s_mafft_nexus_2" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:m_16s_mafft_nexus_2" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateGT
0	-30157.554080023434	-30130.41071582466	-27.143364198774695	-30130.41071582466	1.1008315274748897	-3.830792528675115	1.0	1.0	1.0	1.0	1.0	1.0
1000	-23349.356822941423	-23313.506002178376	-35.85082076304664	-23313.506002178376	1.3189865912592165	-11.257772983903802	2.000764072753652	1.0862896388217813	1.0	1.0	1.0	1.0
2000	-23336.833341448208	-23304.881340248707	-31.952001199502345	-23304.881340248707	1.3336678610792427	-9.578040729393127	0.8335989259857403	0.8682513062426678	1.0	1.0	0.8073807960842037	0.7460709603681327
3000	-23338.40742318168	-23305.471011501955	-32.9364116797276	-23305.471011501955	1.353095592543207	-9.573615864419487	1.4275788426833	0.8682513062426678	1.0	1.0	0.9369956857837008	0.7460709603681327
4000	-23315.255019673903	-23281.81767830818	-33.43734136572477	-23281.81767830818	1.779306902999992	-10.136193069202786	1.4000997529305266	0.8682513062426678	0.9370607127474484	1.0	0.9702092594983314	0.7460709603681327
5000	-23318.36456587154	-23283.132432905495	-35.232132966046244	-23283.132432905495	1.4481539227415205	-11.359819441581408	1.9729092055706077	0.8682513062426678	0.9370607127474484	1.0	0.9702092594983314	0.7050252922326727
6000	-23313.82434880445	-23281.38827058537	-32.4360782190814	-23281.38827058537	1.4299789643873686	-9.360224187075524	1.2284995806652426	0.8682513062426678	0.9842032258821413	1.0	0.9702092594983314	0.7050252922326727
7000	-23316.844858742672	-23284.73410297117	-32.11075577150064	-23284.73410297117	1.3252863663086678	-9.148149707998652	1.0911186687135406	0.8682513062426678	0.9842032258821413	1.0	0.9702092594983314	0.7578443241648205
8000	-23319.667917254832	-23286.234700755213	-33.433216499621025	-23286.234700755213	2.007277413825036	-10.928866712587064	1.300768643759708	0.8682513062426678	0.9842032258821413	0.7878150679377931	0.6016073777134863	0.7578443241648205
9000	-23315.056706994463	-23282.91197691913	-32.1447300753316	-23282.91197691913	1.6035317942106095	-9.838208709379883	1.1866902415235898	0.8280208403432276	0.9842032258821413	0.7878150679377931	0.6016073777134863	0.7578443241648205
10000	-23311.60536519911	-23279.787340764164	-31.81802443494578	-23279.787340764164	1.4531822152691993	-9.157694960594947	1.2442975321256489	0.8280208403432276	0.9842032258821413	0.7878150679377931	0.7900023592089034	0.7578443241648205
11000	-23307.48131234511	-23276.255960337578	-31.22535200753197	-23276.255960337578	1.481997874185403	-10.057764541439358	0.7818078712762508	0.7637495813541629	0.7285887609222615	0.7878150679377931	0.7900023592089034	0.5026413149294496
12000	-23304.667917855833	-23273.009417412508	-31.658500443326844	-23273.009417412508	1.8228329271137718	-10.27759760686066	0.9074839472605554	0.7649108906137626	0.7285887609222615	0.7878150679377931	0.7900023592089034	0.5026413149294496
13000	-23306.456924642498	-23275.71482627134	-30.742098371157343	-23275.71482627134	1.5636784723701973	-9.438420893262712	1.1353114632846157	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.7900023592089034	0.48935481685457705
14000	-23304.163089390684	-23272.77908637213	-31.384003018553326	-23272.77908637213	1.5301879108924772	-10.033891221025891	1.4430510069502274	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.5615865008492752	0.48935481685457705
15000	-23305.46695385776	-23274.54340822687	-30.923545630887254	-23274.54340822687	1.5832378747072053	-10.043329533294663	0.9399418928863733	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
16000	-23304.222741987345	-23273.377949029218	-30.844792958125964	-23273.377949029218	1.4183924311178369	-10.250457263921756	0.7690649813631444	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
17000	-23299.586736689067	-23269.160783452116	-30.42595323695013	-23269.160783452116	1.3879031574809442	-9.58624344684237	0.9142662776287749	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
18000	-23301.056585143597	-23270.248721471344	-30.807863672253625	-23270.248721471344	1.5561903723902686	-9.888185985502192	0.9654226702477524	0.5982823837219959	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
19000	-23301.34155912361	-23269.40637922202	-31.935179901593912	-23269.40637922202	1.4779445960506836	-10.001947060362756	1.6644928168038242	0.6733870763574609	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
20000	-23305.73262318259	-23274.615431739414	-31.117191443174455	-23274.615431739414	1.3983254879785507	-10.54606150396684	0.6709561077925459	0.701955393984019	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.48935481685457705
21000	-23307.137903346997	-23274.0860332638	-33.05187008319473	-23274.0860332638	1.5286988170979539	-10.684607700805369	1.820292191564847	0.701955393984019	0.7285887609222615	0.6884279100907826	0.6909866772516873	0.6118106566914072
22000	-23307.368798148167	-23276.580797602597	-30.78800054556816	-23276.580797602597	1.3022498178736244	-9.177524060498595	1.0980499176221972	0.701955393984019	0.7285887609222615	0.7619208103309613	0.6909866772516873	0.6151963655514641
23000	-23302.26530552276	-23270.395982319365	-31.869323203394433	-23270.395982319365	1.820203858171593	-10.811827819265467	0.7510269937492088	0.701955393984019	0.7285887609222615	0.7619208103309613	0.6909866772516873	0.6151963655514641
24000	-23300.433044610876	-23269.248009074436	-31.185035536440154	-23269.248009074436	1.448107757789293	-10.047513704459629	0.7956812532511852	0.701955393984019	0.7285887609222615	0.7619208103309613	0.6909866772516873	0.6151963655514641
25000	-23301.92934078924	-23269.841660029768	-32.087680759472434	-23269.841660029768	1.6885454023522555	-11.223578900451177	0.6507095649948699	0.701955393984019	0.7285887609222615	0.7619208103309613	0.6909866772516873	0.6151963655514641
