#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:m_cytB_mafft_nexus" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:m_cytB_mafft_nexus" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:m_cytB_mafft_nexus" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.m_cytB_mafft_nexus" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:m_cytB_mafft_nexus" name="distribution" x="@birthRate.t:m_cytB_mafft_nexus">
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.core.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.core.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@m_cytB_mafft_nexus" id="treeLikelihood.m_cytB_mafft_nexus" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:m_cytB_mafft_nexus">
#            <siteModel id="SiteModel.s:m_cytB_mafft_nexus" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:m_cytB_mafft_nexus" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:m_cytB_mafft_nexus" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:m_cytB_mafft_nexus" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:m_cytB_mafft_nexus" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:m_cytB_mafft_nexus" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:m_cytB_mafft_nexus" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
1359000	-9963.24403820369	-9955.279400144476	-7.964638059212586	-9955.279400144476	1.1492436905309165	0.3240079931064095	3.9431828102640356
1360000	-9964.767500466449	-9956.744719632496	-8.022780833953426	-9956.744719632496	1.3179395869232244	-0.016901110345131087	2.9740033918613564
1361000	-9963.158567597255	-9955.52352721395	-7.6350403833042675	-9955.52352721395	1.2371635210288425	-0.0011924762011634726	2.0512071792219615
1362000	-9964.28743081886	-9955.77794866985	-8.50948214901132	-9955.77794866985	1.3580545507230855	-0.42522718125304415	3.2159426067372916
1363000	-9964.333612252522	-9956.203922254817	-8.129689997704695	-9956.203922254817	1.3590915267786714	-0.3609676381171356	2.3470092346949545
1364000	-9963.509019352856	-9954.720181758288	-8.78883759456727	-9954.720181758288	1.4738996956453172	-0.8409507437975927	2.8067451166071775
1365000	-9965.357355480033	-9957.383062962721	-7.974292517313043	-9957.383062962721	1.3396740025918632	-0.23819690186157594	2.271766598290732
1366000	-9963.849245613083	-9955.639419305413	-8.20982630766879	-9955.639419305413	1.335938422538275	-0.1928414020121476	3.0071479634754184
1367000	-9963.636269370834	-9955.681032527717	-7.955236843117271	-9955.681032527717	1.3386967393129436	-0.12747464859612023	2.489540391167202
1368000	-9967.484899633568	-9956.609016672519	-10.875882961048902	-9956.609016672519	1.6552866570247697	-2.7436455185339064	3.3736429415203855
1369000	-9963.235715796325	-9955.04369181905	-8.192023977274816	-9955.04369181905	1.308505182886708	-0.10986064903250714	3.2092378633340597
1370000	-9961.900219297957	-9953.74902716852	-8.151192129436271	-9953.74902716852	1.3381266965464813	-0.5915852377426729	1.9045769948413793
1371000	-9965.028429263515	-9958.25064935291	-6.777779910604854	-9958.25064935291	1.1228211500408387	1.17806935523393	2.8291419186319273
1372000	-9961.291937215541	-9953.06119364558	-8.230743569961145	-9953.06119364558	1.3271224804786768	-0.15149101859107716	3.199930558999246
1373000	-9973.065784178702	-9960.132568764937	-12.933215413765033	-9960.132568764937	1.6837566453552262	-4.57266130981559	4.236235000524993
1374000	-9964.412021313088	-9956.762188107012	-7.649833206075751	-9956.762188107012	1.3154251024206296	0.16309168617197667	2.4529284726461325
1375000	-9962.749247008738	-9954.08863729804	-8.660609710697008	-9954.08863729804	1.354692555606168	-0.49507986982247587	3.4875686668785755
1376000	-9962.358409446237	-9954.558853302538	-7.799556143698932	-9954.558853302538	1.2637158311653653	0.20155724807469344	2.959889727434033
1377000	-9964.158477233816	-9956.983491665338	-7.174985568478321	-9956.983491665338	1.1906753882085435	0.6504827269308731	2.4838446397330034
1378000	-9965.42811746762	-9956.802258821099	-8.625858646521266	-9956.802258821099	1.374619450549308	-0.5129196992316434	3.3093100920886402
1379000	-9964.708670771339	-9955.47993666014	-9.228734111199135	-9955.47993666014	1.5640872519366509	-1.2908453966850058	2.778872435439961
1380000	-9963.176688363033	-9955.48804668839	-7.688641674643362	-9955.48804668839	1.2900084691885039	0.2796009348104622	2.8643571815912026
1381000	-9966.129703814915	-9957.889910009711	-8.239793805203526	-9957.889910009711	1.2124678830156783	-0.8338390886565765	1.6335005693669382
1382000	-9961.267779914899	-9951.730763937045	-9.53701597785447	-9951.730763937045	1.7001261745618355	-1.9195637883468901	2.0178845576986526
1383000	-9961.623703987716	-9953.387459857677	-8.236244130038456	-9953.387459857677	1.31583671006678	-0.687369767811	1.8842634373524652
1384000	-9970.582519326223	-9961.77816310761	-8.804356218613036	-9961.77816310761	1.5444574391905042	-1.1284316568919213	2.139258175563159
1385000	-9960.914754175104	-9952.723462548516	-8.19129162658812	-9952.723462548516	1.3280259656768436	-0.09206285028560046	3.2643506010949284
1386000	-9962.532160074155	-9953.161576958624	-9.370583115530778	-9953.161576958624	1.6562272696543698	-1.6274822945063612	2.2877161790402503
1387000	-9961.193107032259	-9952.829660376929	-8.363446655330536	-9952.829660376929	1.4073393094132405	-0.5551702782526293	2.4415688606542414
1388000	-9963.853852146805	-9956.912359313326	-6.941492833478938	-9956.912359313326	1.1538212961459102	0.9077120741422808	2.5434167609378515
1389000	-9964.931474105419	-9955.985283733586	-8.946190371833357	-9955.985283733586	1.5094424707529461	-0.9841757280799941	2.846606332632504
1390000	-9964.856925810484	-9956.099737145472	-8.757188665010917	-9956.099737145472	1.3133716004715184	-0.5704924908464406	3.5619846188969766
1391000	-9961.090780889383	-9953.384435665857	-7.70634522352482	-9953.384435665857	1.264853586891529	0.3203580288350514	3.0364553965479333
1392000	-9966.573607979353	-9955.971135261976	-10.602472717376695	-9955.971135261976	1.8467657375066804	-3.2998713533007455	1.4731883006106936
1393000	-9961.494514112132	-9953.65988400674	-7.834630105391621	-9953.65988400674	1.280003857351972	-0.20328540988252808	2.0460843600687206
1394000	-9965.718298584921	-9957.081357942705	-8.636940642215851	-9957.081357942705	1.4949696697346446	-0.8794711773716299	2.3207814171639383
1395000	-9966.997992570332	-9958.547564641409	-8.450427928922903	-9958.547564641409	1.3751476412353159	-0.4192798036957255	3.0499544520966704
1396000	-9961.087881520634	-9952.320029198676	-8.767852321958568	-9952.320029198676	1.524471228025121	-0.9468637205875403	2.472759012187283
1397000	-9964.512706042113	-9953.088761453679	-11.423944588434223	-9953.088761453679	1.7127608773201108	-3.2557081076915413	3.496997514443358
1398000	-9962.038485175326	-9952.942638090142	-9.095847085183467	-9952.942638090142	1.47137276920629	-1.063752606400051	3.052836239035141
1399000	-9971.218122197513	-9963.686617218524	-7.531504978990517	-9963.686617218524	1.2202030484942967	0.18635101654128672	2.2307568866106084
1400000	-9960.97194334247	-9951.205325615436	-9.76661772703469	-9951.205325615436	1.7645651360665233	-2.1568726603893875	2.002407824175808
1401000	-9963.776415245311	-9955.404072521322	-8.372342723988702	-9955.404072521322	1.3087140418042216	-0.8922826021257433	1.7590593414013151
1402000	-9962.465442783785	-9953.859914577106	-8.605528206679411	-9953.859914577106	1.261469106650701	-0.32444515090188375	3.913559441481434
1403000	-9960.4351093288	-9951.623541811661	-8.811567517139045	-9951.623541811661	1.3852421046177354	-0.673780909811283	3.392371127936501
1404000	-9967.289164578746	-9958.591554837025	-8.69760974172013	-9958.591554837025	1.3352379272533448	-1.3070333020422447	1.6085876659928051
1405000	-9961.877756875174	-9952.383310282814	-9.494446592359873	-9952.383310282814	1.6751421446756558	-1.8559274497683615	2.06080111012496
1406000	-9967.447066808161	-9958.543958406339	-8.903108401822562	-9958.543958406339	1.4530716889859856	-0.8410361913773059	3.145541377410556
1407000	-9964.786303313931	-9956.082944758826	-8.70335855510449	-9956.082944758826	1.365720378489286	-0.57012454518539	3.376998704940345
1408000	-9962.193353332197	-9953.874245662148	-8.319107670048684	-9953.874245662148	1.4181976043957318	-0.4531077033316908	2.5864264573120193
1409000	-9961.45929937983	-9953.92120050548	-7.538098874350602	-9953.92120050548	1.2188328082791966	0.45026585451030243	2.9224667862602574
1410000	-9965.193847723878	-9955.793197251553	-9.400650472326264	-9955.793197251553	1.5279781897608198	-1.4115518590785818	2.9246082055866562
1411000	-9969.48154942019	-9961.543276771654	-7.9382726485365325	-9961.543276771654	1.2928623531702732	0.025086642709144513	2.8504295173183642
1412000	-9962.724195012566	-9953.833162989591	-8.891032022974748	-9953.833162989591	1.5395831390269075	-1.132402323040493	2.3234720724087468
1413000	-9964.041332919682	-9954.698976184238	-9.342356735443245	-9954.698976184238	1.5415278924518814	-1.959399390673171	1.596385578820614
1414000	-9962.97673785583	-9953.03756199631	-9.93917585951888	-9953.03756199631	1.7631101720686162	-2.4008290459762787	1.8645479610115878
1415000	-9962.8265910183	-9954.529297913416	-8.297293104884693	-9954.529297913416	1.2717236241344798	-0.8625054260265093	1.6812529593263619
1416000	-9965.248797086886	-9957.41342156117	-7.835375525716163	-9957.41342156117	1.245689158382431	-0.19768003254000277	2.05910622708318
1417000	-9959.746442661184	-9952.216856962339	-7.529585698845205	-9952.216856962339	1.2650112888490603	0.3263470693278263	2.5605595115048727
1418000	-9972.935621827228	-9963.706010079024	-9.22961174820357	-9963.706010079024	1.5545955537200384	-1.226761834820807	2.965024020699006
1419000	-9963.94435266889	-9955.547456548997	-8.39689611989418	-9955.547456548997	1.3638460498904712	-0.37521078513146744	3.021287574250029
1420000	-9964.756403531053	-9957.236295817665	-7.520107713387423	-9957.236295817665	1.2452048073160786	0.5513650727775339	3.17518635614642
1421000	-9961.764849518362	-9953.403508892703	-8.361340625658816	-9953.403508892703	1.3869852035073582	-0.4124908401376324	2.809444248069478
1422000	-9962.540527880536	-9955.051343238996	-7.489184641539993	-9955.051343238996	1.23942612596321	0.5521954071291679	3.0812565634483193
1423000	-9968.460873891523	-9961.550510404624	-6.910363486899558	-9961.550510404624	1.1329328775628542	0.9562736118826507	2.5880722644787406
1424000	-9969.440418369502	-9959.590216718527	-9.850201650975949	-9959.590216718527	1.5104729526560272	-1.7247738237367845	3.350801545783518
1425000	-9963.18902612804	-9953.93821372715	-9.250812400890641	-9953.93821372715	1.572293479586105	-1.3530878053111532	2.6696576614404184
1426000	-9966.408243548472	-9957.040690709693	-9.367552838778835	-9957.040690709693	1.5356246309647323	-1.9833144380823988	1.5984307259343975
1427000	-9965.691090872919	-9956.027968452894	-9.66312242002437	-9956.027968452894	1.660346238109713	-1.7043693763430436	2.8373539807611805
1428000	-9965.52916669958	-9957.104225379922	-8.424941319657435	-9957.104225379922	1.3278637419111012	-0.8791036353842703	1.8785552387265863
1429000	-9963.525392171994	-9955.559223020527	-7.966169151465962	-9955.559223020527	1.2535750624054993	-0.36420323909591357	1.9869065744641266
1430000	-9962.303006957045	-9953.56055406297	-8.742452894075525	-9953.56055406297	1.4934255818692534	-1.0731920561366	2.1250661558453414
1431000	-9962.639769682126	-9953.737342348915	-8.902427333210838	-9953.737342348915	1.5475014008506907	-1.1465631590103564	2.317063776491435
1432000	-9962.499821050636	-9952.401112454063	-10.098708596573637	-9952.401112454063	1.7924760771916175	-2.3027428505234733	2.4117381580368162
1433000	-9963.870284364111	-9955.936145252332	-7.934139111779316	-9955.936145252332	1.311085026418709	-0.10562899696459294	2.491400292262533
1434000	-9964.768346692534	-9953.84178831006	-10.92655838247423	-9953.84178831006	1.515835351282904	-3.9280081655533756	1.087041726803176
1435000	-9964.746428189337	-9956.473074801072	-8.273353388265114	-9956.473074801072	1.3988524821513662	-0.4872684485379084	2.388058568059175
1436000	-9963.298719993703	-9954.915928765615	-8.382791228087747	-9954.915928765615	1.4291660235607313	-0.5678021930256287	2.4579895227513964
1437000	-9962.781056531385	-9952.97657470363	-9.804481827754502	-9952.97657470363	1.517748420809427	-1.656546527574692	3.426890951493575
1438000	-9963.868045970466	-9953.427645113208	-10.440400857258723	-9953.427645113208	1.8045796337439826	-3.15697947241481	1.4452145490867105
1439000	-9962.516794390132	-9953.76111045018	-8.755683939953872	-9953.76111045018	1.3985435385442346	-1.294961021186563	1.72539556782437
1440000	-9961.987420496025	-9953.232876122816	-8.754544373209232	-9953.232876122816	1.4835404074692704	-1.1534716390178312	1.985134451746289
1441000	-9963.270602770634	-9954.47486097402	-8.795741796614386	-9954.47486097402	1.5039048201602387	-0.9532780172734832	2.5263550221379663
1442000	-9967.445307662778	-9952.11272086785	-15.332586794927042	-9952.11272086785	2.943922700739013	-7.579819385378298	2.3099088574283364
1443000	-9961.290381744831	-9952.091130394674	-9.199251350157146	-9952.091130394674	1.4412032141266353	-1.062835610807067	3.387734894386698
1444000	-9964.309329500773	-9955.762929534121	-8.54639996665199	-9955.762929534121	1.3545941377402457	-1.1144409477701478	1.6765072033912267
1445000	-9966.699863011612	-9957.30648200626	-9.39338100535395	-9957.30648200626	1.4116551556290369	-2.1194390137942953	1.431585466568629
1446000	-9962.338789344505	-9953.146498237764	-9.192291106742196	-9953.146498237764	1.457470685914441	-1.8268449718353463	1.5686902649040206
1447000	-9963.251591965905	-9954.379150650064	-8.872441315842291	-9954.379150650064	1.3825037984322504	-1.5090418580018379	1.5654847617468475
1448000	-9961.43657357142	-9952.901543054104	-8.53503051731672	-9952.901543054104	1.4844349741674518	-0.7811077514100475	2.3125756687404233
1449000	-9963.815845306122	-9955.013338123606	-8.802507182516457	-9955.013338123606	1.381746098777919	-1.4106765605432083	1.6106051631957397
1450000	-9965.030881860908	-9955.984756424048	-9.046125436860908	-9955.984756424048	1.5483327121095602	-1.4368584740072512	2.0014516520129026
1451000	-9967.54997304549	-9957.215768558553	-10.334204486937697	-9957.215768558553	1.426590204843543	-1.9734729740825152	4.236984187967935
1452000	-9965.490783850228	-9956.628412734886	-8.862371115341347	-9956.628412734886	1.5449116421204736	-1.0742478218548728	2.392924467760527
1453000	-9962.993944189207	-9953.262091373608	-9.731852815598426	-9953.262091373608	1.7466190499144205	-2.1778609602815147	1.893922248320466
1454000	-9966.793819311499	-9957.421099714378	-9.372719597120785	-9957.421099714378	1.6248573797929906	-1.6502842648664835	2.2409830320275805
1455000	-9965.85293857373	-9957.259487603678	-8.59345097005118	-9957.259487603678	1.421685840882375	-1.0875177319926301	1.805129077698659
1456000	-9970.695889829558	-9962.043120473594	-8.65276935596304	-9962.043120473594	1.393165377094758	-0.5391047283899244	3.3117069248345192
1457000	-9964.793809272343	-9956.892188141483	-7.901621130860391	-9956.892188141483	1.290094467642265	-0.08299722769902029	2.466927153295712
1458000	-9962.144067394249	-9952.618026867285	-9.526040526963943	-9952.618026867285	1.7014209476893238	-1.827725561020535	2.187640374551813
1459000	-9961.840146222345	-9953.711317926947	-8.128828295396854	-9953.711317926947	1.3035281158568117	-0.5407737344920989	1.9594838906467493
1460000	-9967.218951555495	-9960.400931537866	-6.818020017628906	-9960.400931537866	1.09528776924229	1.1994146620100503	3.0084980931728196
1461000	-9968.480687410478	-9957.67439967337	-10.806287737108786	-9957.67439967337	1.6908921720353973	-2.6703425893527086	3.3861448243901044
1462000	-9960.933644545352	-9953.576420155605	-7.357224389746557	-9953.576420155605	1.2205557910691067	0.48778773247125695	2.532791393633441
1463000	-9962.674925085015	-9954.448768801632	-8.22615628338326	-9954.448768801632	1.2893995624241428	-0.7618718862978553	1.731546993190468
1464000	-9968.624874073099	-9958.222790022672	-10.40208405042642	-9958.222790022672	1.8744957206969453	-2.758708408052903	2.0708230248665997
1465000	-9962.355796842161	-9953.698947516741	-8.656849325420573	-9953.698947516741	1.3937356675153372	-0.6156930744340263	3.0805684941788525
1466000	-9964.245349912324	-9956.167267021716	-8.078082890607508	-9956.167267021716	1.3251556473487136	-0.4049787185685938	2.1332399628945797
1467000	-9959.412134784385	-9951.482167752278	-7.929967032106184	-9951.482167752278	1.3348714083306787	-0.1392075768027503	2.3992321082548664
1468000	-9964.622028047486	-9954.504166205263	-10.117861842224018	-9954.504166205263	1.525806222816605	-2.960368386747787	1.2742718505710426
1469000	-9963.678775384617	-9952.766873817063	-10.911901567553892	-9952.766873817063	1.964244184976094	-3.1419258675611728	2.3499487140747095
1470000	-9965.3949965275	-9956.535014255218	-8.859982272282105	-9956.535014255218	1.4987614707450883	-1.273763597006341	1.9558932380778835
1471000	-9965.226402183594	-9956.854785212892	-8.37161697070141	-9956.854785212892	1.4415343811667312	-0.44418405709150743	2.7500191126150053
1472000	-9961.296114810713	-9951.67047007205	-9.625644738664477	-9951.67047007205	1.6461599922960437	-1.7624985931718333	2.579067411773631
1473000	-9964.19345639337	-9954.907095691528	-9.286360701843016	-9954.907095691528	1.5816915330813113	-1.7675649028380507	1.828478433820086
1474000	-9961.821500398037	-9953.610293783642	-8.211206614394818	-9953.610293783642	1.4201906390620656	-0.4457446532260221	2.3393797417173925
1475000	-9966.577448607624	-9957.372142735303	-9.205305872321738	-9957.372142735303	1.2129557950819887	-2.027216689647985	1.3007808342725449
1476000	-9964.056638065318	-9955.725045668612	-8.331592396705696	-9955.725045668612	1.3533737193962052	-0.2513258859363141	3.203169669489873
1477000	-9969.50558836811	-9958.50258546544	-11.003002902670815	-9958.50258546544	1.6674759885983554	-2.8200228513392016	3.5488060247530964
1478000	-9965.909230660815	-9956.874067411078	-9.03516324973671	-9956.874067411078	1.4741771600328677	-0.9795897579029518	3.1252089450502156
1479000	-9963.813841702478	-9956.463771580364	-7.350070122113834	-9956.463771580364	1.0737087480254113	0.9836944416547855	4.1246051263854415
1480000	-9963.651692182566	-9953.299441458965	-10.352250723601427	-9953.299441458965	1.8797445188281083	-2.661744682967493	2.1706437444923083
1481000	-9962.498847190818	-9954.694447091098	-7.80440009972018	-9954.694447091098	1.1790475502994713	0.44837030020573465	3.8046171076545683
1482000	-9970.37596401382	-9959.958066199726	-10.417897814094346	-9959.958066199726	1.7313476286929042	-3.1626431679868636	1.4050923302830547
1483000	-9962.303251025996	-9954.618430184473	-7.684820841522461	-9954.618430184473	1.2020704426520257	0.4501683581293019	3.3829170853279136
1484000	-9967.40341464912	-9952.741995758697	-14.661418890423025	-9952.741995758697	3.213220273166286	-7.705264468471571	1.0419218352684698
1485000	-9962.70683939717	-9954.371110190574	-8.335729206595914	-9954.371110190574	1.4164435483481128	-0.48907027856351526	2.536959442837028
1486000	-9971.08294600095	-9961.978862246693	-9.104083754256282	-9961.978862246693	1.4762968116528488	-0.9993028894172546	3.282483632477522
1487000	-9970.720156372423	-9957.659792796989	-13.060363575433703	-9957.659792796989	1.450705993856978	-4.503617110827669	5.150780167143059
1488000	-9963.394019999148	-9954.016686648434	-9.377333350713617	-9954.016686648434	1.608343518929949	-1.5438480714227785	2.50380767604195
1489000	-9963.512810987713	-9953.353594789833	-10.15921619787992	-9953.353594789833	1.431299244603626	-1.835662353522567	4.082833210034145
1490000	-9964.141430267156	-9954.985474313897	-9.15595595325933	-9954.985474313897	1.5829352334150073	-1.5557441627653716	1.9834277773792068
1491000	-9964.101937474157	-9955.269944263087	-8.831993211070188	-9955.269944263087	1.4567152451388004	-1.3270217465045855	1.803395180849274
1492000	-9963.497553062793	-9954.812973966476	-8.684579096315854	-9954.812973966476	1.4674387383348406	-0.7343561371754008	2.8132977678148916
1493000	-9968.182635872074	-9958.886230989796	-9.296404882278523	-9958.886230989796	1.6236143153353768	-1.6515557707819841	2.073873294390914
1494000	-9961.385988460119	-9954.232001414577	-7.153987045542617	-9954.232001414577	1.1791906747084266	0.7426697676615817	2.66681331192849
1495000	-9967.6130008069	-9958.572217111283	-9.040783695616646	-9958.572217111283	1.565144599969154	-1.1911117120052905	2.544603175055865
1496000	-9963.671533657212	-9954.946930165517	-8.72460349169556	-9954.946930165517	1.498308763704188	-0.8376181579706641	2.6411877836176885
1497000	-9964.510483890295	-9953.025040510256	-11.485443380039218	-9953.025040510256	2.1898841521435877	-3.9054195066015973	1.9438257458147805
1498000	-9964.163832159098	-9955.794300146672	-8.36953201242597	-9955.794300146672	1.3775657666528314	-0.8245619042895704	1.876927583849035
1499000	-9962.031239995176	-9953.343054151514	-8.688185843663469	-9953.343054151514	1.4685416214576499	-1.1824048045303073	1.8048545808501575
1500000	-9965.274232403344	-9955.28624141479	-9.987990988554767	-9955.28624141479	1.5122217087902947	-1.7671639942137265	3.6853274634979245
1501000	-9965.197334851699	-9957.65767254012	-7.539662311579242	-9957.65767254012	1.226150394972741	0.5736294083888094	3.3104750408361534
1502000	-9962.944898025744	-9955.336702753108	-7.608195272635761	-9955.336702753108	1.2018408318110745	0.005126668048569094	2.0095757856555294
1503000	-9964.90424957723	-9955.783854481757	-9.120395095473018	-9955.783854481757	1.3608106783925769	-0.904943166452524	3.6656243030095603
1504000	-9962.898032389872	-9954.42822895014	-8.46980343973129	-9954.42822895014	1.4033880642855403	-0.8570805943987345	2.0083734314863797
1505000	-9967.651877110184	-9958.062292580118	-9.589584530065176	-9958.062292580118	1.527723250567907	-1.528138791727196	3.143575614979463
1506000	-9966.795716655335	-9955.7749136025	-11.020803052835195	-9955.7749136025	1.9806207708346053	-3.1946564858341393	2.48552743320201
1507000	-9961.92298771297	-9952.98191742995	-8.941070283019528	-9952.98191742995	1.5367447643983012	-1.1738093513208963	2.3435863564861132
1508000	-9968.800283369395	-9958.451550015525	-10.34873335386973	-9958.451550015525	1.344685127279416	-3.3185341676950504	1.1219919800741553
1509000	-9963.2510278081	-9953.902918227022	-9.348109581078047	-9953.902918227022	1.651183900936774	-1.7991658654944915	1.8843940064073044
1510000	-9960.152589896796	-9952.333470860554	-7.819119036241099	-9952.333470860554	1.2994306270476024	-0.07308860170871068	2.2944194631050125
1511000	-9967.165130918285	-9957.00298332801	-10.162147590274992	-9957.00298332801	1.4192761251247388	-1.8635118342230577	3.982653914977986
1512000	-9966.903007990173	-9957.814048085975	-9.088959904197727	-9957.814048085975	1.543506988758926	-1.2427272145828896	2.5358799818340128
1513000	-9962.465125648081	-9953.820794573703	-8.644331074377716	-9953.820794573703	1.4992674440945375	-0.8097982779576931	2.506427885865094
1514000	-9966.907688362704	-9954.305151347577	-12.602537015128078	-9954.305151347577	1.9997845739697668	-4.536989753408239	3.1564677662143072
1515000	-9961.587549697255	-9953.424023306887	-8.163526390368357	-9953.424023306887	1.3306119780831378	-0.15283408020993416	2.9883221004056333
1516000	-9963.652973989763	-9955.110340663348	-8.542633326414197	-9955.110340663348	1.3097952723203408	-0.30191672001750014	3.7591580246517324
1517000	-9967.774394031863	-9954.220585924555	-13.553808107307908	-9954.220585924555	2.883279388424547	-6.298262148344126	1.4055015454914213
1518000	-9968.967975431027	-9959.297530661808	-9.670444769219444	-9959.297530661808	1.6225424101482935	-1.6968113699194536	2.8798110152622702
1519000	-9962.67031024049	-9954.23847725556	-8.431832984929319	-9954.23847725556	1.3982343436381681	-0.7794750108248039	2.0894873834640917
1520000	-9963.488707557679	-9954.157695771573	-9.331011786106325	-9954.157695771573	1.6140098741842648	-1.6120177821305814	2.233293824467689
1521000	-9963.24820160894	-9953.476689421936	-9.771512187004724	-9953.476689421936	1.5722651696151586	-2.4777064742915296	1.4602934607056242
1522000	-9965.946047737432	-9956.321074984953	-9.624972752479632	-9956.321074984953	1.6953513759070975	-2.1588434294874963	1.7347421730991128
1523000	-9964.159182743433	-9956.288874583099	-7.870308160335092	-9956.288874583099	1.268076116861021	0.2409473636110846	3.3037566072640403
1524000	-9963.198672014598	-9954.913214046039	-8.285457968559903	-9954.913214046039	1.3394303929899822	-0.6853417531423727	1.9832384063822786
1525000	-9972.05803868121	-9964.178971228113	-7.879067453096947	-9964.178971228113	1.3025146831185404	0.048655525672089084	2.7508155188026273
1526000	-9960.987904502172	-9952.668568172383	-8.319336329789135	-9952.668568172383	1.392857592153413	-0.375982167552805	2.794074564813449
1527000	-9961.125562542133	-9953.445729773068	-7.679832769065705	-9953.445729773068	1.2672414212972045	0.032704871391022294	2.2189388586822774
1528000	-9963.634221113933	-9956.474071825542	-7.16014928839095	-9956.474071825542	1.1714700469459745	0.5661935077099542	2.2497457883474796
1529000	-9963.754534953352	-9954.204975479997	-9.54955947335507	-9954.204975479997	1.319630996212123	-1.2012684226654837	4.184767278206367
1530000	-9965.169189299391	-9957.691878098161	-7.4773112012300285	-9957.691878098161	1.2390466342517958	0.4824485823940847	2.840206648623453
1531000	-9966.968507547237	-9957.589110913827	-9.379396633411195	-9957.589110913827	1.6726921367827154	-1.640797025765358	2.277454952518356
1532000	-9965.719942081165	-9955.916173099917	-9.803768981248234	-9955.916173099917	1.675481875914686	-2.4276635421105603	1.5854910999478906
1533000	-9961.773218061528	-9951.786413840611	-9.986804220915555	-9951.786413840611	1.7710377117031235	-2.541928180449832	1.6982880809068346
1534000	-9962.84220994461	-9955.362851868173	-7.479358076438298	-9955.362851868173	1.216403920116649	0.5725778463470634	3.113885390058238
1535000	-9965.834496984371	-9955.478395087486	-10.356101896885157	-9955.478395087486	1.8346638370935586	-2.9352179899046367	1.6580543834211294
1536000	-9967.007390784236	-9959.565588777315	-7.441802006921068	-9959.565588777315	1.1982435158444897	0.6774742703421159	3.3303000297893854
1537000	-9964.020433186457	-9955.456665112513	-8.563768073942901	-9955.456665112513	1.296342726554726	-0.33170957347518737	3.726839594467967
1538000	-9977.690999849665	-9964.482097496066	-13.208902353599806	-9964.482097496066	2.7253882394551616	-5.8194305534301565	1.6068128155465708
1539000	-9966.07633465307	-9952.702997223598	-13.373337429471015	-9952.702997223598	2.619776509272302	-5.722371735825884	2.0865834126714904
1540000	-9966.781035877078	-9956.7141827473	-10.066853129778446	-9956.7141827473	1.536055625656082	-1.8867742065957263	3.5385514501095137
1541000	-9964.784667969261	-9956.635593410523	-8.149074558738873	-9956.635593410523	1.3732593309356305	-0.2862012621532344	2.57836492092417
1542000	-9966.19123342091	-9957.627195838078	-8.564037582831466	-9957.627195838078	1.2430003776475365	-1.2056457233423479	1.557669416106756
1543000	-9967.040375382483	-9959.001911263675	-8.038464118808795	-9959.001911263675	1.293884528146872	0.11224179697451575	3.4363756189541776
1544000	-9965.512306400075	-9956.636378993311	-8.875927406763823	-9956.636378993311	1.312261837205548	-1.5374999023505853	1.5268964397434008
1545000	-9965.129954149323	-9956.049389188745	-9.08056496057637	-9956.049389188745	1.3961075081456487	-0.9016276833704335	3.53452419166269
1546000	-9962.295211221235	-9952.080215592574	-10.214995628661	-9952.080215592574	1.3400162672558784	-1.7895840549305682	4.519105795476844
1547000	-9966.369666669223	-9957.939092848395	-8.430573820827991	-9957.939092848395	1.44105263652515	-0.8534657040704667	1.9381715905288641
1548000	-9963.311944945272	-9954.430534444527	-8.881410500743318	-9954.430534444527	1.5197218230079181	-1.0263119823859395	2.5584275793440203
